year, tourney_name, tourney_slug, tourney_id, tourney_location, tourney_dates, tourney_singles_draw, tourney_doubles_draw, tourney_conditions, tourney_surface, tourney_singles_winner_name, tourney_singles_winner_slug, tourney_singles_winner_player_id, tourney_doubles_winner1_name, tourney_doubles_winner1_slug, tourney_doubles_winner1_player_id, tourney_doubles_winner2_name, tourney_doubles_winner2_slug, tourney_doubles_winner2_player_id, tourney_round_name, winner_name, winner_slug, winner_player_id, loser_name, loser_slug, loser_player_id, match_score, games_total, sets_total, tiebreaks_total, winner_games_won, winner_games_lost, winner_sets_won, winner_sets_lost, winner_tiebreaks_won, winner_tiebreaks_lost, loser_games_won, loser_games_lost, loser_sets_won, loser_sets_lost, loser_tiebreaks_won, loser_tiebreaks_lost
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Quarter-Finals,David Ferrer,david-ferrer,f401,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,62 62,16,2,,12,4,2,0,,,4,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Quarter-Finals,Marin Cilic,marin-cilic,c977,Federico Delbonis,federico-delbonis,d874,64 63,19,2,,12,7,2,0,,,7,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Quarter-Finals,Lukas Rosol,lukas-rosol,r685,Andrey Kuznetsov,andrey-kuznetsov,kb54,26 61 60,21,3,,14,7,2,1,,,7,14,1,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Stan Wawrinka,stan-wawrinka,w367,Albert Ramos-Vinolas,albert-ramos-vinolas,r772,61 61,14,2,,12,2,2,0,,,2,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,David Ferrer,david-ferrer,f401,Denis Istomin,denis-istomin,i165,36 23 (RET),14,3,,5,9,0,2,,,9,5,2,0,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Marin Cilic,marin-cilic,c977,Ernests Gulbis,ernests-gulbis,g858,64 76(5) ,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Lukas Rosol,lukas-rosol,r685,John Isner,john-isner,i186,57 76(5) 76(5) ,38,3,2,19,19,2,1,2,0,19,19,1,2,0,2
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Federico Delbonis,federico-delbonis,d874,Thomaz Bellucci,thomaz-bellucci,bd20,63 60,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Andrey Kuznetsov,andrey-kuznetsov,kb54,Steve Johnson,steve-johnson,j386,75 64,22,2,,13,9,2,0,,,9,13,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Pablo Carreno Busta,pablo-carreno-busta,cd85,Inigo Cervantes,inigo-cervantes,ca33,62 64,18,2,,12,6,2,0,,,6,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 16,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,Rajeev Ram,rajeev-ram,r548,64 76(4) ,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Federico Delbonis,federico-delbonis,d874,Janko Tipsarevic,janko-tipsarevic,t742,61 76(6) ,20,2,1,13,7,2,0,1,0,7,13,0,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Steve Johnson,steve-johnson,j386,Mikhail Youzhny,mikhail-youzhny,y061,63 75,21,2,,13,8,2,0,,,8,13,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,Sam Querrey,sam-querrey,q927,76(5) 64,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Thomaz Bellucci,thomaz-bellucci,bd20,Mikhail Kukushkin,mikhail-kukushkin,k926,62 61,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Pablo Carreno Busta,pablo-carreno-busta,cd85,Christian Garin,christian-garin,gd64,62 75,20,2,,13,7,2,0,,,7,13,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Inigo Cervantes,inigo-cervantes,ca33,Andreas Beck,andreas-beck,ba86,61 63,16,2,,12,4,2,0,,,4,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Ernests Gulbis,ernests-gulbis,g858,Ricardas Berankis,ricardas-berankis,be90,75 75,24,2,,14,10,2,0,,,10,14,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Denis Istomin,denis-istomin,i165,Florian Mayer,florian-mayer,mb02,62 63,17,2,,12,5,2,0,,,5,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Andrey Kuznetsov,andrey-kuznetsov,kb54,Dudi Sela,dudi-sela,sc56,63 61,16,2,,12,4,2,0,,,4,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Rajeev Ram,rajeev-ram,r548,Evgeny Donskoy,evgeny-donskoy,d864,76(5) 46 63,32,3,1,17,15,2,1,1,0,15,17,1,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Albert Ramos-Vinolas,albert-ramos-vinolas,r772,Teymuraz Gabashvili,teymuraz-gabashvili,g681,64 26 63,27,3,,14,13,2,1,,,13,14,1,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,Round of 32,Lukas Rosol,lukas-rosol,r685,Roberto Ortega-Olmedo,roberto-ortega-olmedo,o340,63 64,19,2,,12,7,2,0,,,7,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,2nd Round Qualifying,Evgeny Donskoy,evgeny-donskoy,d864,Tomislav Brkic,tomislav-brkic,be68,63 36 76(3) ,31,3,1,16,15,2,1,1,0,15,16,1,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,2nd Round Qualifying,Christian Garin,christian-garin,gd64,Florian Mayer,florian-mayer,mb02,36 64 63,28,3,,15,13,2,1,,,13,15,1,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,2nd Round Qualifying,Andreas Beck,andreas-beck,ba86,Yann Marti,yann-marti,mg54,61 62,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,2nd Round Qualifying,Roberto Ortega-Olmedo,roberto-ortega-olmedo,o340,Johan Nikles,johan-nikles,n830,62 76(6) ,21,2,1,13,8,2,0,1,0,8,13,0,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Evgeny Donskoy,evgeny-donskoy,d864,Manuel Pena Lopez,manuel-pena-lopez,pj32,76(3) 63,22,2,1,13,9,2,0,1,0,9,13,0,2,0,1
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Yann Marti,yann-marti,mg54,Marco Chiudinelli,marco-chiudinelli,c582,63 62,17,2,,12,5,2,0,,,5,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Florian Mayer,florian-mayer,mb02,Emilio Gomez,emilio-gomez,ga36,63 64,19,2,,12,7,2,0,,,7,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Roberto Ortega-Olmedo,roberto-ortega-olmedo,o340,Michael Linzer,michael-linzer,l941,36 62 64,27,3,,15,12,2,1,,,12,15,1,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Tomislav Brkic,tomislav-brkic,be68,Lorenzo Giustino,lorenzo-giustino,ga79,46 64 63,29,3,,16,13,2,1,,,13,16,1,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Andreas Beck,andreas-beck,ba86,Ivan Nedelko,ivan-nedelko,n561,64 64,20,2,,12,8,2,0,,,8,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Christian Garin,christian-garin,gd64,Michal Konecny,michal-konecny,k906,62 61,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Banque Eric Sturdza Geneva Open,geneva,322,"Geneva, Switzerland",2016.05.15,28,28,Outdoor,Clay,Stan Wawrinka,stan-wawrinka,w367,Steve Johnson,steve-johnson,j386,Sam Querrey,sam-querrey,q927,1st Round Qualifying,Johan Nikles,johan-nikles,n830,Nicolas Barrientos,nicolas-barrientos,bc76,26 62 63,25,3,,14,11,2,1,,,11,14,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Finals,Dominic Thiem,dominic-thiem,tb69,Alexander Zverev,alexander-zverev,z355,64 36 60,25,3,,15,10,2,1,,,10,15,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Semi-Finals,Dominic Thiem,dominic-thiem,tb69,Adrian Mannarino,adrian-mannarino,me82,61 63,16,2,,12,4,2,0,,,4,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Semi-Finals,Alexander Zverev,alexander-zverev,z355,Joao Sousa,joao-sousa,sh90,64 46 62,28,3,,16,12,2,1,,,12,16,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Quarter-Finals,Dominic Thiem,dominic-thiem,tb69,Andreas Seppi,andreas-seppi,sa93,63 63,18,2,,12,6,2,0,,,6,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Quarter-Finals,Alexander Zverev,alexander-zverev,z355,Gilles Simon,gilles-simon,sd32,63 67(6) 76(1) ,35,3,2,19,16,2,1,1,1,16,19,1,2,1,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Quarter-Finals,Joao Sousa,joao-sousa,sh90,Kevin Anderson,kevin-anderson,a678,75 75,24,2,,14,10,2,0,,,10,14,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Quarter-Finals,Adrian Mannarino,adrian-mannarino,me82,Guido Pella,guido-pella,pc11,57 76(4) 61,32,3,1,18,14,2,1,1,0,14,18,1,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Dominic Thiem,dominic-thiem,tb69,Leonardo Mayer,leonardo-mayer,md56,63 60,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Gilles Simon,gilles-simon,sd32,Taylor Fritz,taylor-fritz,fb98,64 64,20,2,,12,8,2,0,,,8,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Kevin Anderson,kevin-anderson,a678,Diego Schwartzman,diego-schwartzman,sm37,76(4) 63,22,2,1,13,9,2,0,1,0,9,13,0,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Adrian Mannarino,adrian-mannarino,me82,Benoit Paire,benoit-paire,pd31,63 60,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Joao Sousa,joao-sousa,sh90,Victor Estrella Burgos,victor-estrella-burgos,e224,36 64 64,29,3,,15,14,2,1,,,14,15,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Andreas Seppi,andreas-seppi,sa93,Paul-Henri Mathieu,paul-henri-mathieu,m850,46 62 64,28,3,,16,12,2,1,,,12,16,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Alexander Zverev,alexander-zverev,z355,Marcel Granollers,marcel-granollers,g710,75 67(3) 62,33,3,1,19,14,2,1,0,1,14,19,1,2,1,0
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 16,Guido Pella,guido-pella,pc11,Donald Young,donald-young,y124,63 60,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Joao Sousa,joao-sousa,sh90,Quentin Halys,quentin-halys,hb64,57 64 64,32,3,,17,15,2,1,,,15,17,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Donald Young,donald-young,y124,Fabio Fognini,fabio-fognini,f510,46 63 63,28,3,,16,12,2,1,,,12,16,1,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Andreas Seppi,andreas-seppi,sa93,Daniel Munoz de la Nava,daniel-munoz-de-la-nava,m915,67(4) 75 64,35,3,1,19,16,2,1,0,1,16,19,1,2,1,0
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Alexander Zverev,alexander-zverev,z355,Kyle Edmund,kyle-edmund,e831,57 75 (RET),24,3,,12,12,1,1,,,12,12,1,1,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Victor Estrella Burgos,victor-estrella-burgos,e224,Denis Kudla,denis-kudla,kb09,63 62,17,2,,12,5,2,0,,,5,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Taylor Fritz,taylor-fritz,fb98,Illya Marchenko,illya-marchenko,me89,76(4) 64,23,2,1,13,10,2,0,1,0,10,13,0,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Marcel Granollers,marcel-granollers,g710,Brian Baker,brian-baker,ba23,63 61,16,2,,12,4,2,0,,,4,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Adrian Mannarino,adrian-mannarino,me82,Robin Haase,robin-haase,h756,67(4) 63 64,32,3,1,18,14,2,1,0,1,14,18,1,2,1,0
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Paul-Henri Mathieu,paul-henri-mathieu,m850,Hyeon Chung,hyeon-chung,ch27,76(3) 63,22,2,1,13,9,2,0,1,0,9,13,0,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Leonardo Mayer,leonardo-mayer,md56,Jiri Vesely,jiri-vesely,v708,76(5) 36 63,31,3,1,16,15,2,1,1,0,15,16,1,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Guido Pella,guido-pella,pc11,Daniil Medvedev,daniil-medvedev,mm58,61 67(4) 76(5) ,33,3,2,19,14,2,1,1,1,14,19,1,2,1,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,Round of 32,Diego Schwartzman,diego-schwartzman,sm37,Fernando Verdasco,fernando-verdasco,v306,76(5) 61,20,2,1,13,7,2,0,1,0,7,13,0,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,2nd Round Qualifying,Diego Schwartzman,diego-schwartzman,sm37,Dzmitry Zhyrmont,dzmitry-zhyrmont,z248,62 61,15,2,,12,3,2,0,,,3,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,2nd Round Qualifying,Donald Young,donald-young,y124,Mathias Bourgue,mathias-bourgue,bk19,64 75,22,2,,13,9,2,0,,,9,13,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,2nd Round Qualifying,Kyle Edmund,kyle-edmund,e831,Marco Cecchinato,marco-cecchinato,cf01,63 64,19,2,,12,7,2,0,,,7,12,0,2,,
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,2nd Round Qualifying,Daniil Medvedev,daniil-medvedev,mm58,Zhizhen Zhang,zhizhen-zhang,z371,36 62 76(4) ,30,3,1,16,14,2,1,1,0,14,16,1,2,0,1
2016,Open de Nice Cote d'Azur,nice,6120,"Nice, France",2016.05.15,28,28,Outdoor,Clay,Dominic Thiem,dominic-thiem,tb69,Juan Sebastian Cabal,juan-sebastian-cabal,c834,Robert Farah,robert-farah,f525,1st Round Qualifying,Diego Schwartzman,diego-schwartzman,sm37,Maxime Teixeira,maxime-teixeira,t999,63 63,18,2,,12,6,2,0,,,6,12,0,2,,
