2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Finals,1,1,Rafael Nadal,n409,rafael-nadal,Stan Wawrinka,w367,stan-wawrinka,4,3,62 63 61,3,0,18,6,0,0,2017-520-n409-w367,/en/scores/2017/520/MS001/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Semi-Finals,2,1,Stan Wawrinka,w367,stan-wawrinka,Andy Murray,mc10,andy-murray,3,1,67(6) 63 57 76(3) 61,3,2,30,24,1,1,2017-520-w367-mc10,/en/scores/2017/520/MS002/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Semi-Finals,2,2,Rafael Nadal,n409,rafael-nadal,Dominic Thiem,tb69,dominic-thiem,4,6,63 64 60,3,0,18,7,0,0,2017-520-n409-tb69,/en/scores/2017/520/MS003/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Quarter-Finals,3,1,Andy Murray,mc10,andy-murray,Kei Nishikori,n552,kei-nishikori,1,8,26 61 76(0) 61,3,1,21,14,1,0,2017-520-mc10-n552,/en/scores/2017/520/MS004/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Quarter-Finals,3,2,Dominic Thiem,tb69,dominic-thiem,Novak Djokovic,d643,novak-djokovic,6,2,76(5) 63 60,3,0,19,9,1,0,2017-520-tb69-d643,/en/scores/2017/520/MS007/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Quarter-Finals,3,3,Stan Wawrinka,w367,stan-wawrinka,Marin Cilic,c977,marin-cilic,3,7,63 63 61,3,0,18,7,0,0,2017-520-w367-c977,/en/scores/2017/520/MS005/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Quarter-Finals,3,4,Rafael Nadal,n409,rafael-nadal,Pablo Carreno Busta,cd85,pablo-carreno-busta,4,20,62 20 (RET),2,0,8,2,0,0,2017-520-n409-cd85,/en/scores/2017/520/MS006/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,1,Andy Murray,mc10,andy-murray,Karen Khachanov,ke29,karen-khachanov,1,,63 64 64,3,0,18,11,0,0,2017-520-mc10-ke29,/en/scores/2017/520/MS008/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,2,Novak Djokovic,d643,novak-djokovic,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,2,19,76(5) 61 63,3,0,19,10,1,0,2017-520-d643-r772,/en/scores/2017/520/MS015/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,3,Stan Wawrinka,w367,stan-wawrinka,Gael Monfils,mc65,gael-monfils,3,15,75 76(7) 62,3,0,20,13,1,0,2017-520-w367-mc65,/en/scores/2017/520/MS010/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,4,Rafael Nadal,n409,rafael-nadal,Roberto Bautista Agut,bd06,roberto-bautista-agut,4,17,61 62 62,3,0,18,5,0,0,2017-520-n409-bd06,/en/scores/2017/520/MS013/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,5,Pablo Carreno Busta,cd85,pablo-carreno-busta,Milos Raonic,r975,milos-raonic,20,5,46 76(2) 67(6) 64 86,3,2,31,29,1,1,2017-520-cd85-r975,/en/scores/2017/520/MS012/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,6,Dominic Thiem,tb69,dominic-thiem,Horacio Zeballos,z184,horacio-zeballos,6,,61 63 61,3,0,18,5,0,0,2017-520-tb69-z184,/en/scores/2017/520/MS014/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,7,Marin Cilic,c977,marin-cilic,Kevin Anderson,a678,kevin-anderson,7,,63 30 (RET),2,0,9,3,0,0,2017-520-c977-a678,/en/scores/2017/520/MS011/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 16,4,8,Kei Nishikori,n552,kei-nishikori,Fernando Verdasco,v306,fernando-verdasco,8,,06 64 64 60,3,1,18,14,0,0,2017-520-n552-v306,/en/scores/2017/520/MS009/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,1,Andy Murray,mc10,andy-murray,Juan Martin del Potro,d683,juan-martin-del-potro,1,29,76(8) 75 60,3,0,20,11,1,0,2017-520-mc10-d683,/en/scores/2017/520/MS016/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,2,Novak Djokovic,d643,novak-djokovic,Diego Schwartzman,sm37,diego-schwartzman,2,,57 63 36 61 61,3,2,26,18,0,0,2017-520-d643-sm37,/en/scores/2017/520/MS031/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,3,Stan Wawrinka,w367,stan-wawrinka,Fabio Fognini,f510,fabio-fognini,3,28,76(2) 60 62,3,0,19,8,1,0,2017-520-w367-f510,/en/scores/2017/520/MS020/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,4,Rafael Nadal,n409,rafael-nadal,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,4,,60 61 60,3,0,18,1,0,0,2017-520-n409-bg23,/en/scores/2017/520/MS027/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,5,Milos Raonic,r975,milos-raonic,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,5,,61 10 (RET),2,0,7,1,0,0,2017-520-r975-g476,/en/scores/2017/520/MS024/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,6,Dominic Thiem,tb69,dominic-thiem,Steve Johnson,j386,steve-johnson,6,25,61 76(4) 63,3,0,19,10,1,0,2017-520-tb69-j386,/en/scores/2017/520/MS028/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,7,Marin Cilic,c977,marin-cilic,Feliciano Lopez,l397,feliciano-lopez,7,,61 63 63,3,0,18,7,0,0,2017-520-c977-l397,/en/scores/2017/520/MS023/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,8,Kei Nishikori,n552,kei-nishikori,Hyeon Chung,ch27,hyeon-chung,8,,75 64 67(4) 06 64,3,2,25,26,0,1,2017-520-n552-ch27,/en/scores/2017/520/MS019/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,9,Horacio Zeballos,z184,horacio-zeballos,David Goffin,gb88,david-goffin,,10,45 (RET),0,1,4,5,0,0,2017-520-z184-gb88,/en/scores/2017/520/MS029/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,10,Pablo Carreno Busta,cd85,pablo-carreno-busta,Grigor Dimitrov,d875,grigor-dimitrov,20,11,75 63 64,3,0,19,12,0,0,2017-520-cd85-d875,/en/scores/2017/520/MS025/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,11,Gael Monfils,mc65,gael-monfils,Richard Gasquet,g628,richard-gasquet,15,24,76(5) 57 43 (RET),2,1,16,16,1,0,2017-520-mc65-g628,/en/scores/2017/520/MS021/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,12,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Lucas Pouille,pf39,lucas-pouille,19,16,62 36 57 62 61,3,2,26,18,0,0,2017-520-r772-pf39,/en/scores/2017/520/MS030/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,13,Roberto Bautista Agut,bd06,roberto-bautista-agut,Jiri Vesely,v708,jiri-vesely,17,,63 64 63,3,0,18,10,0,0,2017-520-bd06-v708,/en/scores/2017/520/MS026/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,14,Karen Khachanov,ke29,karen-khachanov,John Isner,i186,john-isner,,21,76(1) 63 67(5) 76(3),3,1,26,22,2,1,2017-520-ke29-i186,/en/scores/2017/520/MS017/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,15,Fernando Verdasco,v306,fernando-verdasco,Pablo Cuevas,c882,pablo-cuevas,,22,62 61 63,3,0,18,6,0,0,2017-520-v306-c882,/en/scores/2017/520/MS018/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 32,5,16,Kevin Anderson,a678,kevin-anderson,Kyle Edmund,e831,kyle-edmund,,,67(6) 76(4) 57 61 64,3,2,30,25,1,1,2017-520-a678-e831,/en/scores/2017/520/MS022/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,1,Andy Murray,mc10,andy-murray,Martin Klizan,k966,martin-klizan,1,,67(3) 62 62 76(3),3,1,25,17,1,1,2017-520-mc10-k966,/en/scores/2017/520/MS032/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,2,Novak Djokovic,d643,novak-djokovic,Joao Sousa,sh90,joao-sousa,2,,61 64 63,3,0,18,8,0,0,2017-520-d643-sh90,/en/scores/2017/520/MS063/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,3,Stan Wawrinka,w367,stan-wawrinka,Alexandr Dolgopolov,d801,alexandr-dolgopolov,3,,64 76(5) 75,3,0,20,15,1,0,2017-520-w367-d801,/en/scores/2017/520/MS040/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,4,Rafael Nadal,n409,rafael-nadal,Robin Haase,h756,robin-haase,4,,61 64 63,3,0,18,8,0,0,2017-520-n409-h756,/en/scores/2017/520/MS055/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,5,Milos Raonic,r975,milos-raonic,Rogerio Dutra Silva,sc73,rogerio-dutra-silva,5,,46 62 63 64,3,1,22,15,0,0,2017-520-r975-sc73,/en/scores/2017/520/MS048/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,6,Dominic Thiem,tb69,dominic-thiem,Simone Bolelli,ba98,simone-bolelli,6,Q,75 61 63,3,0,19,9,0,0,2017-520-tb69-ba98,/en/scores/2017/520/MS056/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,7,Marin Cilic,c977,marin-cilic,Konstantin Kravchuk,k776,konstantin-kravchuk,7,,63 62 62,3,0,18,7,0,0,2017-520-c977-k776,/en/scores/2017/520/MS047/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,8,Kei Nishikori,n552,kei-nishikori,Jeremy Chardy,ca12,jeremy-chardy,8,,63 60 76(5),3,0,19,9,1,0,2017-520-n552-ca12,/en/scores/2017/520/MS039/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,9,David Goffin,gb88,david-goffin,Sergiy Stakhovsky,sc77,sergiy-stakhovsky,10,Q,62 64 36 63,3,1,21,15,0,0,2017-520-gb88-sc77,/en/scores/2017/520/MS059/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,10,Grigor Dimitrov,d875,grigor-dimitrov,Tommy Robredo,r419,tommy-robredo,11,PR,63 64 75,3,0,19,12,0,0,2017-520-d875-r419,/en/scores/2017/520/MS051/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,11,Karen Khachanov,ke29,karen-khachanov,Tomas Berdych,ba47,tomas-berdych,,13,75 64 64,3,0,19,13,0,0,2017-520-ke29-ba47,/en/scores/2017/520/MS035/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,12,Gael Monfils,mc65,gael-monfils,Thiago Monteiro,mj08,thiago-monteiro,15,,61 64 61,3,0,18,6,0,0,2017-520-mc65-mj08,/en/scores/2017/520/MS043/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,13,Lucas Pouille,pf39,lucas-pouille,Thomaz Bellucci,bd20,thomaz-bellucci,16,,76(5) 61 62,3,0,19,9,1,0,2017-520-pf39-bd20,/en/scores/2017/520/MS060/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,14,Roberto Bautista Agut,bd06,roberto-bautista-agut,Mikhail Kukushkin,k926,mikhail-kukushkin,17,,63 36 63 76(3),3,1,22,18,1,0,2017-520-bd06-k926,/en/scores/2017/520/MS053/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,15,Kevin Anderson,a678,kevin-anderson,Nick Kyrgios,ke17,nick-kyrgios,,18,57 64 61 62,3,1,23,14,0,0,2017-520-a678-ke17,/en/scores/2017/520/MS045/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,16,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Benjamin Bonzi,bm95,benjamin-bonzi,19,WC,62 61 61,3,0,18,4,0,0,2017-520-r772-bm95,/en/scores/2017/520/MS061/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,17,Pablo Carreno Busta,cd85,pablo-carreno-busta,Taro Daniel,da81,taro-daniel,20,Q,75 64 46 60,3,1,23,15,0,0,2017-520-cd85-da81,/en/scores/2017/520/MS050/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,18,John Isner,i186,john-isner,Paolo Lorenzi,l503,paolo-lorenzi,21,,63 76(3) 76(2),3,0,20,15,2,0,2017-520-i186-l503,/en/scores/2017/520/MS034/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,19,Pablo Cuevas,c882,pablo-cuevas,Nicolas Kicker,kc29,nicolas-kicker,22,,64 64 64,3,0,18,12,0,0,2017-520-c882-kc29,/en/scores/2017/520/MS037/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,20,Horacio Zeballos,z184,horacio-zeballos,Ivo Karlovic,k336,ivo-karlovic,,23,76(5) 76(5) 63,3,0,20,15,2,0,2017-520-z184-k336,/en/scores/2017/520/MS058/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,21,Richard Gasquet,g628,richard-gasquet,Victor Estrella Burgos,e224,victor-estrella-burgos,24,,61 60 64,3,0,18,5,0,0,2017-520-g628-e224,/en/scores/2017/520/MS042/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,22,Steve Johnson,j386,steve-johnson,Borna Coric,cg80,borna-coric,25,,62 76(8) 36 76(6),3,1,23,20,2,0,2017-520-j386-cg80,/en/scores/2017/520/MS057/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,23,Fabio Fognini,f510,fabio-fognini,Andreas Seppi,sa93,andreas-seppi,28,,64 75 63,3,0,19,12,0,0,2017-520-f510-sa93,/en/scores/2017/520/MS041/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,24,Juan Martin del Potro,d683,juan-martin-del-potro,Nicolas Almagro,a479,nicolas-almagro,29,,63 36 11 (RET),1,1,9,9,0,0,2017-520-d683-a479,/en/scores/2017/520/MS033/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,25,Feliciano Lopez,l397,feliciano-lopez,David Ferrer,f401,david-ferrer,,30,75 36 75 46 64,3,2,27,26,0,0,2017-520-l397-f401,/en/scores/2017/520/MS046/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,26,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Viktor Troicki,t840,viktor-troicki,,,76(3) 76(2) 76(6),3,0,21,18,3,0,2017-520-bg23-t840,/en/scores/2017/520/MS054/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,27,Hyeon Chung,ch27,hyeon-chung,Denis Istomin,i165,denis-istomin,,,61 75 61,3,0,19,7,0,0,2017-520-ch27-i165,/en/scores/2017/520/MS038/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,28,Kyle Edmund,e831,kyle-edmund,Renzo Olivo,o376,renzo-olivo,,,75 63 61,3,0,19,9,0,0,2017-520-e831-o376,/en/scores/2017/520/MS044/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,29,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,Marco Trungelliti,ta29,marco-trungelliti,,Q,75 64 75,3,0,20,14,0,0,2017-520-g476-ta29,/en/scores/2017/520/MS049/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,30,Diego Schwartzman,sm37,diego-schwartzman,Stefano Napolitano,n679,stefano-napolitano,,Q,63 75 62,3,0,19,10,0,0,2017-520-sm37-n679,/en/scores/2017/520/MS062/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,31,Fernando Verdasco,v306,fernando-verdasco,Pierre-Hugues Herbert,h996,pierre-hugues-herbert,,,63 36 46 63 63,3,2,25,21,0,0,2017-520-v306-h996,/en/scores/2017/520/MS036/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 64,6,32,Jiri Vesely,v708,jiri-vesely,Aljaz Bedene,bh09,aljaz-bedene,,,63 63 46 63,3,1,22,15,0,0,2017-520-v708-bh09,/en/scores/2017/520/MS052/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,1,Andy Murray,mc10,andy-murray,Andrey Kuznetsov,kb54,andrey-kuznetsov,1,,64 46 62 60,3,1,22,12,0,0,2017-520-mc10-kb54,/en/scores/2017/520/MS064/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,2,Novak Djokovic,d643,novak-djokovic,Marcel Granollers,g710,marcel-granollers,2,,63 64 62,3,0,18,9,0,0,2017-520-d643-g710,/en/scores/2017/520/MS127/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,3,Stan Wawrinka,w367,stan-wawrinka,Jozef Kovalik,kc04,jozef-kovalik,3,Q,62 76(6) 63,3,0,19,11,1,0,2017-520-w367-kc04,/en/scores/2017/520/MS080/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,4,Rafael Nadal,n409,rafael-nadal,Benoit Paire,pd31,benoit-paire,4,,61 64 61,3,0,18,6,0,0,2017-520-n409-pd31,/en/scores/2017/520/MS111/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,5,Milos Raonic,r975,milos-raonic,Steve Darcis,d632,steve-darcis,5,,63 64 62,3,0,18,9,0,0,2017-520-r975-d632,/en/scores/2017/520/MS096/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,6,Dominic Thiem,tb69,dominic-thiem,Bernard Tomic,ta46,bernard-tomic,6,,64 60 62,3,0,18,6,0,0,2017-520-tb69-ta46,/en/scores/2017/520/MS112/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,7,Marin Cilic,c977,marin-cilic,Ernests Gulbis,g858,ernests-gulbis,7,PR,63 63 63,3,0,18,9,0,0,2017-520-c977-g858,/en/scores/2017/520/MS095/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,8,Kei Nishikori,n552,kei-nishikori,Thanasi Kokkinakis,kd46,thanasi-kokkinakis,8,PR,46 61 64 64,3,1,22,15,0,0,2017-520-n552-kd46,/en/scores/2017/520/MS079/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,9,Fernando Verdasco,v306,fernando-verdasco,Alexander Zverev,z355,alexander-zverev,,9,64 36 64 62,3,1,21,16,0,0,2017-520-v306-z355,/en/scores/2017/520/MS072/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,10,David Goffin,gb88,david-goffin,Paul-Henri Mathieu,m850,paul-henri-mathieu,10,Q,62 62 62,3,0,18,6,0,0,2017-520-gb88-m850,/en/scores/2017/520/MS119/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,11,Grigor Dimitrov,d875,grigor-dimitrov,Stephane Robert,r612,stephane-robert,11,,62 63 64,3,0,18,9,0,0,2017-520-d875-r612,/en/scores/2017/520/MS103/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,12,Renzo Olivo,o376,renzo-olivo,Jo-Wilfried Tsonga,t786,jo-wilfried-tsonga,,12,75 64 67(6) 64,3,1,25,20,0,1,2017-520-o376-t786,/en/scores/2017/520/MS088/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,13,Tomas Berdych,ba47,tomas-berdych,Jan-Lennard Struff,sl28,jan-lennard-struff,13,,61 61 46 64,3,1,22,12,0,0,2017-520-ba47-sl28,/en/scores/2017/520/MS071/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,14,Jiri Vesely,v708,jiri-vesely,Jack Sock,sm25,jack-sock,,14,75 75 63,3,0,20,13,0,0,2017-520-v708-sm25,/en/scores/2017/520/MS104/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,15,Gael Monfils,mc65,gael-monfils,Dustin Brown,ba65,dustin-brown,15,,64 75 60,3,0,19,9,0,0,2017-520-mc65-ba65,/en/scores/2017/520/MS087/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,16,Lucas Pouille,pf39,lucas-pouille,Julien Benneteau,b747,julien-benneteau,16,WC,76(6) 36 46 63 64,3,2,26,25,1,0,2017-520-pf39-b747,/en/scores/2017/520/MS120/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,17,Roberto Bautista Agut,bd06,roberto-bautista-agut,John Millman,mh30,john-millman,17,PR,62 62 06 61,3,1,18,11,0,0,2017-520-bd06-mh30,/en/scores/2017/520/MS107/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,18,Nick Kyrgios,ke17,nick-kyrgios,Philipp Kohlschreiber,k435,philipp-kohlschreiber,18,,63 76(4) 63,3,0,19,12,1,0,2017-520-ke17-k435,/en/scores/2017/520/MS091/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,19,Albert Ramos-Vinolas,r772,albert-ramos-vinolas,Marius Copil,ca99,marius-copil,19,Q,67(7) 61 64 62,3,1,24,14,0,1,2017-520-r772-ca99,/en/scores/2017/520/MS123/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,20,Pablo Carreno Busta,cd85,pablo-carreno-busta,Florian Mayer,mb02,florian-mayer,20,,64 62 62,3,0,18,8,0,0,2017-520-cd85-mb02,/en/scores/2017/520/MS100/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,21,John Isner,i186,john-isner,Jordan Thompson,tc61,jordan-thompson,21,,63 46 76(5) 63,3,1,23,18,1,0,2017-520-i186-tc61,/en/scores/2017/520/MS068/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,22,Pablo Cuevas,c882,pablo-cuevas,Maxime Hamou,hb35,maxime-hamou,22,Q,63 62 64,3,0,18,9,0,0,2017-520-c882-hb35,/en/scores/2017/520/MS075/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,23,Ivo Karlovic,k336,ivo-karlovic,Stefanos Tsitsipas,te51,stefanos-tsitsipas,23,Q,76(5) 75 64,3,0,20,15,1,0,2017-520-k336-te51,/en/scores/2017/520/MS116/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,24,Richard Gasquet,g628,richard-gasquet,Arthur De Greef,d981,arthur-de-greef,24,Q,62 36 61 63,3,1,21,12,0,0,2017-520-g628-d981,/en/scores/2017/520/MS084/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,25,Steve Johnson,j386,steve-johnson,Yuichi Sugita,se73,yuichi-sugita,25,,63 63 67(4) 67(3) 63,3,2,30,23,0,2,2017-520-j386-se73,/en/scores/2017/520/MS115/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,26,Guillermo Garcia-Lopez,g476,guillermo-garcia-lopez,Gilles Muller,ma30,gilles-muller,,26,76(4) 67(2) 62 62,3,1,25,17,1,1,2017-520-g476-ma30,/en/scores/2017/520/MS099/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,27,Hyeon Chung,ch27,hyeon-chung,Sam Querrey,q927,sam-querrey,,27,64 36 63 63,3,1,21,16,0,0,2017-520-ch27-q927,/en/scores/2017/520/MS076/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,28,Fabio Fognini,f510,fabio-fognini,Frances Tiafoe,td51,frances-tiafoe,28,,64 63 36 16 60,3,2,22,19,0,0,2017-520-f510-td51,/en/scores/2017/520/MS083/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,29,Juan Martin del Potro,d683,juan-martin-del-potro,Guido Pella,pc11,guido-pella,29,Q,62 61 64,3,0,18,7,0,0,2017-520-d683-pc11,/en/scores/2017/520/MS067/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,30,David Ferrer,f401,david-ferrer,Donald Young,y124,donald-young,30,,57 63 46 63 1311,2,2,21,19,0,0,2017-520-f401-y124,/en/scores/2017/520/MS092/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,31,Nikoloz Basilashvili,bg23,nikoloz-basilashvili,Gilles Simon,sd32,gilles-simon,,31,16 62 64 61,3,1,19,13,0,0,2017-520-bg23-sd32,/en/scores/2017/520/MS108/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,32,Stefano Napolitano,n679,stefano-napolitano,Mischa Zverev,z168,mischa-zverev,Q,32,46 75 62 62,3,1,23,15,0,0,2017-520-n679-z168,/en/scores/2017/520/MS124/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,33,Nicolas Almagro,a479,nicolas-almagro,Marcos Baghdatis,b837,marcos-baghdatis,,,67(3) 64 63 76(1),3,1,25,20,1,1,2017-520-a479-b837,/en/scores/2017/520/MS066/match-stats
2017-520,33,roland-garros,/en/scores/archive/roland-garros/520/2017/results,Round of 128,7,34,Kevin Anderson,a678,kevin-anderson,Malek Jaziri,j267,malek-jaziri,,,76(4) 63 76(4),3,0,20,15,2,0,2017-520-a678-j267,/en/scores/2017/520/MS090/match-stats
