1954-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1954.01.22,1954,1,22,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1954/results,Mervyn Rose,/en/players/mervyn-rose/r163/overview,mervyn-rose,r163,,,,,,,,
1954-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1954.05.18,1954,5,18,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1954/results,Tony Trabert,/en/players/tony-trabert/t094/overview,tony-trabert,t094,,,,,,,,
1954-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1954.06.21,1954,6,21,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1954/results,Jaroslav Drobny,/en/players/jaroslav-drobny/d531/overview,jaroslav-drobny,d531,,,,,,,,
1954-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1954.08.28,1954,8,28,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1954/results,E. Victor Seixas,/en/players/e.-victor-seixas/s240/overview,e.-victor-seixas,s240,,,,,,,,
1955-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1955.01.21,1955,1,21,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1955/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,,,,,,,,
1955-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1955.05.24,1955,5,24,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1955/results,Tony Trabert,/en/players/tony-trabert/t094/overview,tony-trabert,t094,,,,,,,,
1955-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1955.06.20,1955,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1955/results,Tony Trabert,/en/players/tony-trabert/t094/overview,tony-trabert,t094,,,,,,,,
1955-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1955.09.02,1955,9,2,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1955/results,Tony Trabert,/en/players/tony-trabert/t094/overview,tony-trabert,t094,,,,,,,,
1956-580,1,Grand Slam,Australian Championships,580,australian-championships,"Brisbane, Australia",1956.01.20,1956,1,20,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1956/results,Lew Hoad,/en/players/lew-hoad/h132/overview,lew-hoad,h132,,,,,,,,
1956-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1956.05.14,1956,5,14,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1956/results,Lew Hoad,/en/players/lew-hoad/h132/overview,lew-hoad,h132,,,,,,,,
1956-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1956.06.25,1956,6,25,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1956/results,Lew Hoad,/en/players/lew-hoad/h132/overview,lew-hoad,h132,,,,,,,,
1956-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1956.08.31,1956,8,31,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1956/results,Ken Rosewall,/en/players/ken-rosewall/r075/overview,ken-rosewall,r075,,,,,,,,
1957-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1957.01.18,1957,1,18,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1957/results,Ashley Cooper,/en/players/ashley-cooper/c229/overview,ashley-cooper,c229,,,,,,,,
1957-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1957.05.21,1957,5,21,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1957/results,Sven Davidson,/en/players/sven-davidson/dd18/overview,sven-davidson,dd18,,,,,,,,
1957-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1957.06.24,1957,6,24,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1957/results,Lew Hoad,/en/players/lew-hoad/h132/overview,lew-hoad,h132,,,,,,,,
1957-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1957.08.30,1957,8,30,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1957/results,Mal Anderson,/en/players/mal-anderson/a060/overview,mal-anderson,a060,,,,,,,,
1958-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1958.01.17,1958,1,17,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1958/results,Ashley Cooper,/en/players/ashley-cooper/c229/overview,ashley-cooper,c229,,,,,,,,
1958-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1958.05.20,1958,5,20,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1958/results,Mervyn Rose,/en/players/mervyn-rose/r163/overview,mervyn-rose,r163,,,,,,,,
1958-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1958.06.23,1958,6,23,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1958/results,Ashley Cooper,/en/players/ashley-cooper/c229/overview,ashley-cooper,c229,,,,,,,,
1958-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1958.08.29,1958,8,29,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1958/results,Ashley Cooper,/en/players/ashley-cooper/c229/overview,ashley-cooper,c229,,,,,,,,
1959-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1959.01.16,1959,1,16,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1959/results,Alejandro Olmedo,/en/players/alejandro-olmedo/o042/overview,alejandro-olmedo,o042,,,,,,,,
1959-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1959.05.19,1959,5,19,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1959/results,Nicola Pietrangeli,/en/players/nicola-pietrangeli/p141/overview,nicola-pietrangeli,p141,,,,,,,,
1959-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1959.06.22,1959,6,22,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1959/results,Alejandro Olmedo,/en/players/alejandro-olmedo/o042/overview,alejandro-olmedo,o042,,,,,,,,
1959-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1959.09.04,1959,9,4,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1959/results,Neale Fraser,/en/players/neale-fraser/f113/overview,neale-fraser,f113,,,,,,,,
1960-580,1,Grand Slam,Australian Championships,580,australian-championships,"Brisbane, Australia",1960.01.22,1960,1,22,32,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1960/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,,,,,,,,
1960-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1960.05.17,1960,5,17,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1960/results,Nicola Pietrangeli,/en/players/nicola-pietrangeli/p141/overview,nicola-pietrangeli,p141,,,,,,,,
1960-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1960.06.20,1960,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1960/results,Neale Fraser,/en/players/neale-fraser/f113/overview,neale-fraser,f113,,,,,,,,
1960-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1960.09.02,1960,9,2,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1960/results,Neale Fraser,/en/players/neale-fraser/f113/overview,neale-fraser,f113,,,,,,,,
1961-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1961.01.20,1961,1,20,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1961/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1961-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1961.05.16,1961,5,16,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1961/results,Manuel Santana,/en/players/manuel-santana/s245/overview,manuel-santana,s245,,,,,,,,
1961-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1961.06.26,1961,6,26,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1961/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,,,,,,,,
1961-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1961.09.01,1961,9,1,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1961/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1962-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1962.01.05,1962,1,5,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1962/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,,,,,,,,
1962-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1962.05.21,1962,5,21,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1962/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,,,,,,,,
1962-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1962.06.25,1962,6,25,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1962/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,,,,,,,,
1962-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1962.08.29,1962,8,29,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1962/results,Rod Laver,/en/players/rod-laver/l058/overview,rod-laver,l058,,,,,,,,
1963-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1963.01.10,1963,1,10,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1963/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1963-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1963.05.13,1963,5,13,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1963/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1963-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1963.06.24,1963,6,24,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1963/results,Chuck Mckinley,/en/players/chuck-mckinley/mp91/overview,chuck-mckinley,mp91,,,,,,,,
1963-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1963.08.28,1963,8,28,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1963/results,Rafael Osuna,/en/players/rafael-osuna/o248/overview,rafael-osuna,o248,,,,,,,,
1964-580,1,Grand Slam,Australian Championships,580,australian-championships,"Brisbane, Australia",1964.01.04,1964,1,4,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1964/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1964-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1964.05.19,1964,5,19,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1964/results,Manuel Santana,/en/players/manuel-santana/s245/overview,manuel-santana,s245,,,,,,,,
1964-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1964.06.22,1964,6,22,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1964/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1964-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1964.09.02,1964,9,2,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1964/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1965-580,1,Grand Slam,Australian Championships,580,australian-championships,"Melbourne, Australia",1965.01.22,1965,1,22,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1965/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1965-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1965.05.17,1965,5,17,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1965/results,Fred Stolle,/en/players/fred-stolle/s129/overview,fred-stolle,s129,,,,,,,,
1965-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1965.06.21,1965,6,21,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1965/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1965-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1965.09.01,1965,9,1,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1965/results,Manuel Santana,/en/players/manuel-santana/s245/overview,manuel-santana,s245,,,,,,,,
1966-580,1,Grand Slam,Australian Championships,580,australian-championships,"Sydney, Australia",1966.01.21,1966,1,21,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1966/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1966-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1966.05.23,1966,5,23,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1966/results,Tony Roche,/en/players/tony-roche/r073/overview,tony-roche,r073,,,,,,,,
1966-540,3,Grand Slam,Wimbledon,540,wimbledon,"London, Great Britain",1966.06.20,1966,6,20,128,0,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1966/results,Manuel Santana,/en/players/manuel-santana/s245/overview,manuel-santana,s245,,,,,,,,
1966-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1966.09.01,1966,9,1,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1966/results,Fred Stolle,/en/players/fred-stolle/s129/overview,fred-stolle,s129,,,,,,,,
1967-580,1,Grand Slam,Australian Championships,580,australian-championships,"Adelaide, Australia",1967.01.20,1967,1,20,64,0,Outdoor,Grass,,,,/en/scores/archive/australian-championships/580/1967/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1967-520,2,Grand Slam,French Championships,520,french-championships,"Paris, France",1967.05.22,1967,5,22,128,0,Outdoor,Clay,,,,/en/scores/archive/french-championships/520/1967/results,Roy Emerson,/en/players/roy-emerson/e030/overview,roy-emerson,e030,,,,,,,,
1967-540,3,Grand Slam,Wimbledon,540,wimbledon,London,1967.06.26,1967,6,26,128,64,Outdoor,Grass,,,,/en/scores/archive/wimbledon/540/1967/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,,,,,,,,
1967-560,4,Grand Slam,US Championships,560,us-championships,"New York, United States",1967.08.30,1967,8,30,128,0,Outdoor,Grass,,,,/en/scores/archive/us-championships/560/1967/results,John Newcombe,/en/players/john-newcombe/n044/overview,john-newcombe,n044,,,,,,,,
